Launching on: instances/data/atsp-17-1.lgf
Options: 
	image: 0
	print: 0
	hide: 1
Reading graph from instances/data/atsp-17-1.lgf...

I'm working...
==============================
Result: UB = 39

288	(17,17)	0	9999
287	(17,16)	0	8
286	(17,15)	0	8
285	(17,14)	0	26
284	(17,13)	0	5
283	(17,12)	0	5
282	(17,11)	0	5
281	(17,10)	0	5
280	(17,9)	1	0
279	(17,8)	0	0
278	(17,7)	0	8
277	(17,6)	0	8
276	(17,5)	0	12
275	(17,4)	0	12
274	(17,3)	0	26
273	(17,2)	0	5
272	(17,1)	0	5
271	(16,17)	0	8
270	(16,16)	0	9999
269	(16,15)	1	0
268	(16,14)	0	50
267	(16,13)	0	8
266	(16,12)	0	8
265	(16,11)	0	8
264	(16,10)	0	8
263	(16,9)	0	8
262	(16,8)	0	8
261	(16,7)	0	0
260	(16,6)	0	0
259	(16,5)	0	6
258	(16,4)	0	6
257	(16,3)	0	50
256	(16,2)	0	8
255	(16,1)	0	8
254	(15,17)	0	8
253	(15,16)	0	0
252	(15,15)	0	9999
251	(15,14)	0	50
250	(15,13)	0	8
249	(15,12)	0	8
248	(15,11)	0	8
247	(15,10)	0	8
246	(15,9)	0	8
245	(15,8)	0	8
244	(15,7)	1	0
243	(15,6)	0	0
242	(15,5)	0	6
241	(15,4)	0	6
240	(15,3)	0	50
239	(15,2)	0	8
238	(15,1)	0	8
237	(14,17)	0	24
236	(14,16)	0	48
235	(14,15)	0	48
234	(14,14)	0	9999
233	(14,13)	0	3
232	(14,12)	0	5
231	(14,11)	0	3
230	(14,10)	0	3
229	(14,9)	0	24
228	(14,8)	0	24
227	(14,7)	0	48
226	(14,6)	0	48
225	(14,5)	0	72
224	(14,4)	0	72
223	(14,3)	1	0
222	(14,2)	0	3
221	(14,1)	0	5
220	(13,17)	0	5
219	(13,16)	0	8
218	(13,15)	0	8
217	(13,14)	0	3
216	(13,13)	0	9999
215	(13,12)	0	3
214	(13,11)	1	0
213	(13,10)	0	0
212	(13,9)	0	5
211	(13,8)	0	5
210	(13,7)	0	8
209	(13,6)	0	8
208	(13,5)	0	48
207	(13,4)	0	48
206	(13,3)	0	3
205	(13,2)	0	0
204	(13,1)	0	3
203	(12,17)	0	5
202	(12,16)	0	8
201	(12,15)	0	8
200	(12,14)	0	5
199	(12,13)	0	3
198	(12,12)	0	9999
197	(12,11)	0	3
196	(12,10)	0	3
195	(12,9)	0	5
194	(12,8)	0	5
193	(12,7)	0	8
192	(12,6)	0	8
191	(12,5)	0	48
190	(12,4)	0	48
189	(12,3)	0	5
188	(12,2)	0	3
187	(12,1)	1	0
186	(11,17)	0	5
185	(11,16)	0	8
184	(11,15)	0	8
183	(11,14)	0	3
182	(11,13)	0	0
181	(11,12)	0	3
180	(11,11)	0	9999
179	(11,10)	1	0
178	(11,9)	0	5
177	(11,8)	0	5
176	(11,7)	0	8
175	(11,6)	0	8
174	(11,5)	0	48
173	(11,4)	0	48
172	(11,3)	0	3
171	(11,2)	0	0
170	(11,1)	0	3
169	(10,17)	0	5
168	(10,16)	0	8
167	(10,15)	0	8
166	(10,14)	0	3
165	(10,13)	0	0
164	(10,12)	0	3
163	(10,11)	0	0
162	(10,10)	0	9999
161	(10,9)	0	5
160	(10,8)	0	5
159	(10,7)	0	8
158	(10,6)	0	8
157	(10,5)	0	48
156	(10,4)	0	48
155	(10,3)	0	3
154	(10,2)	1	0
153	(10,1)	0	3
152	(9,17)	0	0
151	(9,16)	0	8
150	(9,15)	0	8
149	(9,14)	0	26
148	(9,13)	0	5
147	(9,12)	0	5
146	(9,11)	0	5
145	(9,10)	0	5
144	(9,9)	0	9999
143	(9,8)	1	0
142	(9,7)	0	8
141	(9,6)	0	8
140	(9,5)	0	12
139	(9,4)	0	12
138	(9,3)	0	26
137	(9,2)	0	5
136	(9,1)	0	5
135	(8,17)	0	0
134	(8,16)	0	8
133	(8,15)	0	8
132	(8,14)	0	26
131	(8,13)	0	5
130	(8,12)	0	5
129	(8,11)	0	5
128	(8,10)	0	5
127	(8,9)	0	0
126	(8,8)	0	9999
125	(8,7)	0	8
124	(8,6)	0	8
123	(8,5)	1	12
122	(8,4)	0	12
121	(8,3)	0	26
120	(8,2)	0	5
119	(8,1)	0	5
118	(7,17)	0	8
117	(7,16)	0	0
116	(7,15)	0	0
115	(7,14)	0	50
114	(7,13)	0	8
113	(7,12)	0	8
112	(7,11)	0	8
111	(7,10)	0	8
110	(7,9)	0	8
109	(7,8)	0	8
108	(7,7)	0	9999
107	(7,6)	1	0
106	(7,5)	0	6
105	(7,4)	0	6
104	(7,3)	0	50
103	(7,2)	0	8
102	(7,1)	0	8
101	(6,17)	0	8
100	(6,16)	0	0
99	(6,15)	0	0
98	(6,14)	0	50
97	(6,13)	1	8
96	(6,12)	0	8
95	(6,11)	0	8
94	(6,10)	0	8
93	(6,9)	0	8
92	(6,8)	0	8
91	(6,7)	0	0
90	(6,6)	0	9999
89	(6,5)	0	6
88	(6,4)	0	6
87	(6,3)	0	50
86	(6,2)	0	8
85	(6,1)	0	8
84	(5,17)	0	12
83	(5,16)	0	6
82	(5,15)	0	6
81	(5,14)	0	74
80	(5,13)	0	48
79	(5,12)	0	48
78	(5,11)	0	48
77	(5,10)	0	48
76	(5,9)	0	12
75	(5,8)	0	12
74	(5,7)	0	6
73	(5,6)	0	6
72	(5,5)	0	9999
71	(5,4)	1	0
70	(5,3)	0	74
69	(5,2)	0	48
68	(5,1)	0	48
67	(4,17)	0	12
66	(4,16)	1	6
65	(4,15)	0	6
64	(4,14)	0	74
63	(4,13)	0	48
62	(4,12)	0	48
61	(4,11)	0	48
60	(4,10)	0	48
59	(4,9)	0	12
58	(4,8)	0	12
57	(4,7)	0	6
56	(4,6)	0	6
55	(4,5)	0	0
54	(4,4)	0	9999
53	(4,3)	0	74
52	(4,2)	0	48
51	(4,1)	0	48
50	(3,17)	0	24
49	(3,16)	0	48
48	(3,15)	0	48
47	(3,14)	0	0
46	(3,13)	0	3
45	(3,12)	1	5
44	(3,11)	0	3
43	(3,10)	0	3
42	(3,9)	0	24
41	(3,8)	0	24
40	(3,7)	0	48
39	(3,6)	0	48
38	(3,5)	0	72
37	(3,4)	0	72
36	(3,3)	0	9999
35	(3,2)	0	3
34	(3,1)	0	5
33	(2,17)	0	5
32	(2,16)	0	8
31	(2,15)	0	8
30	(2,14)	1	3
29	(2,13)	0	0
28	(2,12)	0	3
27	(2,11)	0	0
26	(2,10)	0	0
25	(2,9)	0	5
24	(2,8)	0	5
23	(2,7)	0	8
22	(2,6)	0	8
21	(2,5)	0	48
20	(2,4)	0	48
19	(2,3)	0	3
18	(2,2)	0	9999
17	(2,1)	0	3
16	(1,17)	1	5
15	(1,16)	0	8
14	(1,15)	0	8
13	(1,14)	0	5
12	(1,13)	0	3
11	(1,12)	0	0
10	(1,11)	0	3
9	(1,10)	0	3
8	(1,9)	0	5
7	(1,8)	0	5
6	(1,7)	0	8
5	(1,6)	0	8
4	(1,5)	0	48
3	(1,4)	0	48
2	(1,3)	0	5
1	(1,2)	0	3
0	(1,1)	0	9999
==============================
